Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Iraq,33.223191,43.679291,3/31/20,694,50,170.0
,Ireland,53.1424,-7.6921,3/31/20,3235,71,5.0
,Israel,31.046051000000002,34.851612,3/31/20,5358,20,224.0
,Italy,41.87194,12.56738,3/31/20,105792,12428,15729.0
,Jamaica,18.1096,-77.2975,3/31/20,36,1,2.0
,Japan,36.204824,138.252924,3/31/20,2255,67,424.0
,Jordan,31.24,36.51,3/31/20,274,5,30.0
,Kazakhstan,48.0196,66.9237,3/31/20,343,2,24.0
,Kenya,-0.0236,37.9062,3/31/20,59,1,1.0
,"Korea, South",35.90775700000001,127.766922,3/31/20,9786,162,
,Kuwait,29.311659999999996,47.481766,3/31/20,289,0,73.0
,Kyrgyzstan,41.20438,74.766098,3/31/20,107,0,3.0
,Latvia,56.8796,24.6032,3/31/20,398,0,1.0
,Lebanon,33.8547,35.8623,3/31/20,470,12,37.0
,Liberia,6.4280550000000005,-9.429499,3/31/20,3,0,0.0
,Liechtenstein,47.14,9.55,3/31/20,68,0,44.0
,Lithuania,55.1694,23.8813,3/31/20,537,8,7.0
,Luxembourg,49.8153,6.1296,3/31/20,2178,23,80.0
,Madagascar,-18.766947000000002,46.869107,3/31/20,57,0,0.0
,Malaysia,4.210483999999999,101.97576600000001,3/31/20,2766,43,537.0
,Maldives,3.2028,73.2207,3/31/20,18,0,13.0
,Malta,35.9375,14.3754,3/31/20,169,0,2.0
,Mauritania,21.0079,-10.9408,3/31/20,6,1,2.0
,Mauritius,-20.348404000000002,57.552152,3/31/20,143,5,0.0
,Mexico,23.6345,-102.5528,3/31/20,1215,29,35.0
,Moldova,47.4116,28.3699,3/31/20,353,4,18.0
,Monaco,43.7333,7.4167,3/31/20,52,1,2.0
,Mongolia,46.8625,103.8467,3/31/20,12,0,2.0
,Montenegro,42.708678000000006,19.37439,3/31/20,109,2,0.0
,Morocco,31.7917,-7.0926,3/31/20,617,36,24.0
,Namibia,-22.9576,18.4904,3/31/20,11,0,2.0
,Nepal,28.1667,84.25,3/31/20,5,0,1.0
Aruba,Netherlands,12.5211,-69.9683,3/31/20,55,0,1.0
Curacao,Netherlands,12.1696,-68.99,3/31/20,11,1,2.0
Sint Maarten,Netherlands,18.0425,-63.0548,3/31/20,6,0,0.0
,Netherlands,52.1326,5.2913,3/31/20,12595,1039,0.0
,New Zealand,-40.9006,174.886,3/31/20,647,1,74.0
,Nicaragua,12.865416,-85.207229,3/31/20,5,1,0.0
,Niger,17.607789,8.081666,3/31/20,27,3,0.0
,Nigeria,9.082,8.6753,3/31/20,135,2,8.0
,North Macedonia,41.6086,21.7453,3/31/20,329,9,12.0
,Norway,60.472,8.4689,3/31/20,4641,39,13.0
,Oman,21.512583,55.92325500000001,3/31/20,192,1,
,Pakistan,30.3753,69.3451,3/31/20,2118,27,94.0
,Panama,8.538,-80.7821,3/31/20,1181,30,9.0
,Papua New Guinea,-6.314993,143.95555,3/31/20,1,0,0.0
,Paraguay,-23.4425,-58.4438,3/31/20,65,3,1.0
,Peru,-9.19,-75.0152,3/31/20,1065,30,394.0
,Philippines,12.879721,121.77401699999999,3/31/20,2084,88,49.0
,Poland,51.9194,19.1451,3/31/20,2311,33,7.0
,Portugal,39.3999,-8.2245,3/31/20,7443,160,43.0
,Qatar,25.3548,51.1839,3/31/20,781,2,62.0
,Romania,45.9432,24.9668,3/31/20,2245,82,220.0
,Russia,61.52401,105.31875600000001,3/31/20,2337,17,121.0
,Rwanda,-1.9403,29.8739,3/31/20,75,0,0.0
,Saint Lucia,13.9094,-60.9789,3/31/20,13,0,1.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/31/20,1,0,1.0
,San Marino,43.9424,12.4578,3/31/20,236,26,13.0
,Saudi Arabia,23.885942,45.079162,3/31/20,1563,10,165.0
,Senegal,14.4974,-14.4524,3/31/20,175,0,40.0
,Serbia,44.0165,21.0059,3/31/20,900,16,0.0
,Seychelles,-4.6796,55.492,3/31/20,10,0,0.0
,Singapore,1.2833,103.8333,3/31/20,926,3,240.0
,Slovakia,48.669,19.699,3/31/20,363,0,3.0
,Slovenia,46.1512,14.9955,3/31/20,802,15,10.0
,Somalia,5.152149,46.199616,3/31/20,5,0,1.0
,South Africa,-30.5595,22.9375,3/31/20,1353,5,31.0
,Spain,40.463667,-3.7492199999999998,3/31/20,95923,8464,19259.0
,Sri Lanka,7.873054,80.77179699999998,3/31/20,143,2,
,Sudan,12.8628,30.2176,3/31/20,7,2,1.0
,Suriname,3.9193,-56.0278,3/31/20,9,0,0.0
,Sweden,60.128161,18.643501,3/31/20,4435,180,0.0
,Switzerland,46.8182,8.2275,3/31/20,16605,433,1823.0
,Taiwan*,23.7,121.0,3/31/20,322,5,39.0
,Tanzania,-6.369028,34.888822,3/31/20,19,1,1.0
,Thailand,15.870032,100.992541,3/31/20,1651,10,342.0
,Togo,8.6195,0.8248,3/31/20,34,1,10.0
,Trinidad and Tobago,10.6918,-61.2225,3/31/20,87,3,1.0
,Tunisia,33.886917,9.537499,3/31/20,394,10,3.0
,Turkey,38.9637,35.2433,3/31/20,13531,214,243.0
,Uganda,1.373333,32.290275,3/31/20,44,0,0.0
,Ukraine,48.3794,31.1656,3/31/20,645,17,10.0
,United Arab Emirates,23.424076,53.847818000000004,3/31/20,664,6,61.0
Bermuda,United Kingdom,32.3078,-64.7505,3/31/20,32,0,10.0
Cayman Islands,United Kingdom,19.3133,-81.2546,3/31/20,14,1,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,3/31/20,141,3,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,3/31/20,69,0,34.0
Isle of Man,United Kingdom,54.2361,-4.5481,3/31/20,60,0,0.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,3/31/20,5,0,0.0
,United Kingdom,55.3781,-3.4360000000000004,3/31/20,38484,2426,135.0
,Uruguay,-32.5228,-55.7658,3/31/20,338,1,41.0
,US,40.0,-100.0,3/31/20,188724,5605,7024.0
,Uzbekistan,41.377491,64.585262,3/31/20,172,2,7.0
,Venezuela,6.4238,-66.5897,3/31/20,135,3,39.0
,Vietnam,14.058323999999999,108.277199,3/31/20,212,0,58.0
,Zambia,-13.133897,27.849332,3/31/20,35,0,0.0
,Zimbabwe,-19.015438,29.154857,3/31/20,8,1,0.0
Diamond Princess,Canada,0.0,0.0,3/31/20,0,1,
,Dominica,15.415,-61.371,3/31/20,12,0,0.0
,Grenada,12.1165,-61.678999999999995,3/31/20,9,0,0.0
,Mozambique,-18.665695,35.529562,3/31/20,8,0,
,Syria,34.802075,38.99681500000001,3/31/20,10,2,
,Timor-Leste,-8.874217,125.727539,3/31/20,1,0,
,Belize,17.1899,-88.4976,3/31/20,3,0,0.0
,Laos,19.856270000000002,102.495496,3/31/20,9,0,0.0
,Libya,26.3351,17.228331,3/31/20,10,0,1.0
,West Bank and Gaza,31.9522,35.2332,3/31/20,119,1,18.0
,Guinea-Bissau,11.8037,-15.1804,3/31/20,8,0,0.0
,Mali,17.570692,-3.996166000000001,3/31/20,28,2,
,Saint Kitts and Nevis,17.357822,-62.782998,3/31/20,8,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/31/20,1,0,
Yukon,Canada,64.2823,-135.0,3/31/20,5,0,
,Kosovo,42.602636,20.902977,3/31/20,112,1,6.0
,Burma,21.9162,95.956,3/31/20,15,1,0.0
Anguilla,United Kingdom,18.2206,-63.0686,3/31/20,2,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/31/20,3,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/31/20,5,0,
,MS Zaandam,0.0,0.0,3/31/20,2,0,0.0
,Botswana,-22.3285,24.6849,3/31/20,4,1,0.0
,Burundi,-3.3731,29.9189,3/31/20,2,0,0.0
,Sierra Leone,8.460555000000001,-11.779889,3/31/20,1,0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/31/20,0,0,0.0
,Malawi,-13.2543,34.3015,3/31/20,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/31/20,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/31/20,0,0,0.0
,South Sudan,6.8770000000000024,31.307,3/31/20,0,0,
,Western Sahara,24.2155,-12.8858,3/31/20,0,0,0.0
,Sao Tome and Principe,0.1864,6.6131,3/31/20,0,0,0.0
,Yemen,15.552726999999999,48.516388,3/31/20,0,0,0.0
,Comoros,-11.6455,43.3333,3/31/20,0,0,0.0
,Tajikistan,38.861,71.2761,3/31/20,0,0,0.0
,Lesotho,-29.61,28.2336,3/31/20,0,0,0.0
,Afghanistan,33.93911,67.709953,4/1/20,237,4,5.0
,Albania,41.1533,20.1683,4/1/20,259,15,67.0
,Algeria,28.0339,1.6596,4/1/20,847,58,61.0
,Andorra,42.5063,1.5218,4/1/20,390,14,10.0
,Angola,-11.2027,17.8739,4/1/20,8,2,1.0
,Antigua and Barbuda,17.0608,-61.7964,4/1/20,7,0,0.0
,Argentina,-38.4161,-63.6167,4/1/20,1054,28,248.0
,Armenia,40.0691,45.0382,4/1/20,571,4,31.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/1/20,84,1,8.0
New South Wales,Australia,-33.8688,151.2093,4/1/20,2182,9,4.0
Northern Territory,Australia,-12.4634,130.8456,4/1/20,19,0,0.0
Queensland,Australia,-27.4698,153.0251,4/1/20,781,2,8.0
South Australia,Australia,-34.9285,138.6007,4/1/20,367,0,6.0
Tasmania,Australia,-42.8821,147.3272,4/1/20,69,2,5.0
Victoria,Australia,-37.8136,144.9631,4/1/20,968,4,343.0
Western Australia,Australia,-31.9505,115.8605,4/1/20,392,2,48.0
,Austria,47.5162,14.5501,4/1/20,10711,146,1436.0
,Azerbaijan,40.1431,47.5769,4/1/20,359,5,26.0
,Bahamas,25.025885,-78.035889,4/1/20,21,1,1.0
,Bahrain,26.0275,50.55,4/1/20,569,4,337.0
,Bangladesh,23.685,90.3563,4/1/20,54,6,25.0
,Barbados,13.1939,-59.5432,4/1/20,34,0,0.0
,Belarus,53.7098,27.9534,4/1/20,163,2,53.0
,Belgium,50.8333,4.469936,4/1/20,13964,828,2132.0
,Benin,9.3077,2.3158,4/1/20,13,0,1.0
,Bhutan,27.5142,90.4336,4/1/20,4,0,0.0
,Bolivia,-16.2902,-63.5887,4/1/20,115,7,1.0
,Bosnia and Herzegovina,43.9159,17.6791,4/1/20,459,13,19.0
,Brazil,-14.235,-51.9253,4/1/20,6836,240,127.0
,Brunei,4.5353,114.7277,4/1/20,131,1,52.0
,Bulgaria,42.7339,25.4858,4/1/20,422,10,20.0
,Burkina Faso,12.2383,-1.5616,4/1/20,282,16,46.0
,Cabo Verde,16.5388,-23.0418,4/1/20,6,1,0.0
,Cambodia,11.55,104.9167,4/1/20,109,0,25.0
,Cameroon,3.8480000000000003,11.5021,4/1/20,233,6,10.0
Alberta,Canada,53.9333,-116.5765,4/1/20,754,9,
British Columbia,Canada,53.7267,-127.6476,4/1/20,1013,24,
Grand Princess,Canada,0.0,0.0,4/1/20,13,0,
Manitoba,Canada,53.7609,-98.8139,4/1/20,127,1,
New Brunswick,Canada,46.5653,-66.4619,4/1/20,81,0,
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/1/20,175,1,
Nova Scotia,Canada,44.681999999999995,-63.7443,4/1/20,173,0,
Ontario,Canada,51.2538,-85.3232,4/1/20,2392,37,
Prince Edward Island,Canada,46.5107,-63.4168,4/1/20,21,0,
Quebec,Canada,52.9399,-73.5491,4/1/20,4611,33,
Saskatchewan,Canada,52.9399,-106.4509,4/1/20,193,3,
,Central African Republic,6.6111,20.9394,4/1/20,3,0,0.0
,Chad,15.4542,18.7322,4/1/20,7,0,0.0
,Chile,-35.6751,-71.543,4/1/20,3031,16,234.0
Anhui,China,31.8257,117.2264,4/1/20,990,6,984.0
Beijing,China,40.1824,116.4142,4/1/20,580,8,418.0
Chongqing,China,30.0572,107.874,4/1/20,579,6,570.0
Fujian,China,26.0789,117.9874,4/1/20,345,1,298.0
Gansu,China,35.7518,104.2861,4/1/20,138,2,127.0
Guangdong,China,23.3417,113.4244,4/1/20,1501,8,1357.0
Guangxi,China,23.8298,108.7881,4/1/20,254,2,250.0
Guizhou,China,26.8154,106.8748,4/1/20,146,2,144.0
Hainan,China,19.1959,109.7453,4/1/20,168,6,168.0
Hebei,China,39.549,116.1306,4/1/20,323,6,
Heilongjiang,China,47.861999999999995,127.7615,4/1/20,484,13,469.0
Henan,China,37.8957,114.9042,4/1/20,1276,22,
Hong Kong,China,22.3,114.2,4/1/20,765,4,147.0
Hubei,China,30.9756,112.2707,4/1/20,67802,3193,63326.0
Hunan,China,27.6104,111.7088,4/1/20,1018,4,1014.0
Inner Mongolia,China,44.0935,113.9448,4/1/20,111,1,74.0
Jiangsu,China,32.9711,119.455,4/1/20,646,0,631.0
Jiangxi,China,27.614,115.7221,4/1/20,937,1,935.0
Jilin,China,43.6661,126.1923,4/1/20,98,1,92.0
Liaoning,China,41.2956,122.6085,4/1/20,140,2,124.0
Macau,China,22.1667,113.55,4/1/20,41,0,10.0
Ningxia,China,37.2692,106.1655,4/1/20,75,0,75.0
Qinghai,China,35.7452,95.9956,4/1/20,18,0,18.0
Shaanxi,China,35.1917,108.8701,4/1/20,255,3,242.0
Shandong,China,36.3427,118.1498,4/1/20,774,7,753.0
Shanghai,China,31.201999999999998,121.4491,4/1/20,516,6,341.0
Shanxi,China,37.5777,112.2922,4/1/20,137,0,133.0
Sichuan,China,30.6171,102.7103,4/1/20,552,3,537.0
Tianjin,China,39.3054,117.323,4/1/20,176,3,135.0
Tibet,China,31.6927,88.0924,4/1/20,1,0,1.0
Xinjiang,China,41.1129,85.2401,4/1/20,76,3,73.0
Yunnan,China,24.974,101.48700000000001,4/1/20,182,2,172.0
Zhejiang,China,29.1832,120.0934,4/1/20,1257,1,1226.0
,Colombia,4.5709,-74.2973,4/1/20,1065,17,39.0
,Congo (Brazzaville),-0.228,15.8277,4/1/20,19,0,0.0
,Congo (Kinshasa),-4.0383,21.7587,4/1/20,109,9,3.0
,Costa Rica,9.7489,-83.7534,4/1/20,375,2,4.0
,Cote d'Ivoire,7.54,-5.5471,4/1/20,190,1,9.0
,Croatia,45.1,15.2,4/1/20,963,6,73.0
,Diamond Princess,0.0,0.0,4/1/20,712,11,603.0
,Cuba,21.521757,-77.78116700000002,4/1/20,212,6,
,Cyprus,35.1264,33.4299,4/1/20,320,9,28.0
,Czechia,49.8175,15.472999999999999,4/1/20,3508,39,61.0
Faroe Islands,Denmark,61.8926,-6.9118,4/1/20,173,0,75.0
Greenland,Denmark,71.7069,-42.6043,4/1/20,10,0,2.0
,Denmark,56.2639,9.5018,4/1/20,3107,104,894.0
,Djibouti,11.8251,42.5903,4/1/20,33,0,0.0
,Dominican Republic,18.7357,-70.1627,4/1/20,1284,57,9.0
,Ecuador,-1.8312,-78.1834,4/1/20,2748,93,58.0
,Egypt,26.820553000000004,30.802497999999996,4/1/20,779,52,179.0
,El Salvador,13.7942,-88.8965,4/1/20,32,1,0.0
,Equatorial Guinea,1.6508,10.2679,4/1/20,15,0,1.0
,Eritrea,15.1794,39.7823,4/1/20,15,0,0.0
,Estonia,58.5953,25.0136,4/1/20,779,5,33.0
,Eswatini,-26.5225,31.4659,4/1/20,9,0,0.0
,Ethiopia,9.145,40.4897,4/1/20,29,0,2.0
,Fiji,-17.7134,178.065,4/1/20,5,0,0.0
,Finland,61.92411,25.748151,4/1/20,1446,17,10.0
French Guiana,France,3.9339,-53.1258,4/1/20,51,0,15.0
French Polynesia,France,-17.6797,149.4068,4/1/20,37,0,0.0
Guadeloupe,France,16.265,-61.551,4/1/20,125,6,24.0
Mayotte,France,-12.8275,45.166244,4/1/20,94,1,10.0
New Caledonia,France,-20.904304999999997,165.618042,4/1/20,16,0,0.0
Reunion,France,-21.1151,55.5364,4/1/20,281,0,40.0
Saint Barthelemy,France,17.9,-62.8333,4/1/20,6,0,1.0
St Martin,France,18.0708,-63.0501,4/1/20,15,1,2.0
Martinique,France,14.6415,-61.0242,4/1/20,135,3,27.0
,France,46.2276,2.2137,4/1/20,56989,4403,10934.0
,Gabon,-0.8037,11.6094,4/1/20,18,1,0.0
,Gambia,13.4432,-15.3101,4/1/20,4,1,2.0
,Georgia,42.3154,43.3569,4/1/20,117,0,23.0
,Germany,51.165690999999995,10.451526,4/1/20,77872,920,18700.0
,Ghana,7.9465,-1.0232,4/1/20,195,5,31.0
,Greece,39.0742,21.8243,4/1/20,1415,50,52.0
,Guatemala,15.7835,-90.2308,4/1/20,39,1,12.0
,Guinea,9.9456,-9.6966,4/1/20,30,0,0.0
,Guyana,4.860416000000002,-58.93018000000001,4/1/20,19,2,
,Haiti,18.9712,-72.2852,4/1/20,16,0,1.0
,Holy See,41.9029,12.4534,4/1/20,6,0,0.0
,Honduras,15.2,-86.2419,4/1/20,172,10,3.0
,Hungary,47.1625,19.5033,4/1/20,525,20,40.0
,Iceland,64.9631,-19.0208,4/1/20,1220,2,225.0
,India,20.593684,78.96288,4/1/20,1998,58,148.0
,Indonesia,-0.7893,113.9213,4/1/20,1677,157,103.0
,Iran,32.427908,53.68804599999999,4/1/20,47593,3036,15473.0
,Iraq,33.223191,43.679291,4/1/20,728,52,182.0
,Ireland,53.1424,-7.6921,4/1/20,3447,85,5.0
,Israel,31.046051000000002,34.851612,4/1/20,6092,26,241.0
,Italy,41.87194,12.56738,4/1/20,110574,13155,16847.0
,Jamaica,18.1096,-77.2975,4/1/20,44,3,2.0
,Japan,36.204824,138.252924,4/1/20,2535,72,472.0
,Jordan,31.24,36.51,4/1/20,278,5,36.0
,Kazakhstan,48.0196,66.9237,4/1/20,380,3,26.0
,Kenya,-0.0236,37.9062,4/1/20,81,1,3.0
,"Korea, South",35.90775700000001,127.766922,4/1/20,9887,165,
,Kuwait,29.311659999999996,47.481766,4/1/20,317,0,80.0
,Kyrgyzstan,41.20438,74.766098,4/1/20,111,0,3.0
,Latvia,56.8796,24.6032,4/1/20,446,0,1.0
,Lebanon,33.8547,35.8623,4/1/20,479,14,43.0
,Liberia,6.4280550000000005,-9.429499,4/1/20,6,0,0.0
,Liechtenstein,47.14,9.55,4/1/20,68,0,46.0
,Lithuania,55.1694,23.8813,4/1/20,581,8,7.0
,Luxembourg,49.8153,6.1296,4/1/20,2319,29,80.0
,Madagascar,-18.766947000000002,46.869107,4/1/20,57,0,0.0
,Malaysia,4.210483999999999,101.97576600000001,4/1/20,2908,45,645.0
,Maldives,3.2028,73.2207,4/1/20,19,0,13.0
,Malta,35.9375,14.3754,4/1/20,188,0,2.0
,Mauritania,21.0079,-10.9408,4/1/20,6,1,2.0
,Mauritius,-20.348404000000002,57.552152,4/1/20,161,6,0.0
,Mexico,23.6345,-102.5528,4/1/20,1378,37,35.0
,Moldova,47.4116,28.3699,4/1/20,423,5,23.0
,Monaco,43.7333,7.4167,4/1/20,55,1,2.0
,Mongolia,46.8625,103.8467,4/1/20,14,0,2.0
,Montenegro,42.708678000000006,19.37439,4/1/20,123,2,0.0
,Morocco,31.7917,-7.0926,4/1/20,654,39,29.0
,Namibia,-22.9576,18.4904,4/1/20,14,0,2.0
,Nepal,28.1667,84.25,4/1/20,5,0,1.0
Aruba,Netherlands,12.5211,-69.9683,4/1/20,55,0,1.0
Curacao,Netherlands,12.1696,-68.99,4/1/20,11,1,3.0
Sint Maarten,Netherlands,18.0425,-63.0548,4/1/20,16,1,6.0
,Netherlands,52.1326,5.2913,4/1/20,13614,1173,0.0
,New Zealand,-40.9006,174.886,4/1/20,708,1,83.0
,Nicaragua,12.865416,-85.207229,4/1/20,5,1,0.0
,Niger,17.607789,8.081666,4/1/20,74,5,0.0
,Nigeria,9.082,8.6753,4/1/20,174,2,9.0
,North Macedonia,41.6086,21.7453,4/1/20,354,11,17.0
,Norway,60.472,8.4689,4/1/20,4863,44,13.0
,Oman,21.512583,55.92325500000001,4/1/20,210,1,
,Pakistan,30.3753,69.3451,4/1/20,2421,34,125.0
,Panama,8.538,-80.7821,4/1/20,1181,30,9.0
,Papua New Guinea,-6.314993,143.95555,4/1/20,1,0,0.0
,Paraguay,-23.4425,-58.4438,4/1/20,69,3,1.0
,Peru,-9.19,-75.0152,4/1/20,1323,38,394.0
,Philippines,12.879721,121.77401699999999,4/1/20,2311,96,50.0
,Poland,51.9194,19.1451,4/1/20,2554,43,47.0
,Portugal,39.3999,-8.2245,4/1/20,8251,187,43.0
,Qatar,25.3548,51.1839,4/1/20,835,2,71.0
,Romania,45.9432,24.9668,4/1/20,2460,92,252.0
,Russia,61.52401,105.31875600000001,4/1/20,2777,24,190.0
,Rwanda,-1.9403,29.8739,4/1/20,82,0,0.0
,Saint Lucia,13.9094,-60.9789,4/1/20,13,0,1.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/1/20,1,0,1.0
,San Marino,43.9424,12.4578,4/1/20,236,26,13.0
,Saudi Arabia,23.885942,45.079162,4/1/20,1720,16,264.0
,Senegal,14.4974,-14.4524,4/1/20,190,1,45.0
,Serbia,44.0165,21.0059,4/1/20,1060,28,0.0
,Seychelles,-4.6796,55.492,4/1/20,10,0,0.0
,Singapore,1.2833,103.8333,4/1/20,1000,3,245.0
,Slovakia,48.669,19.699,4/1/20,400,1,3.0
,Slovenia,46.1512,14.9955,4/1/20,841,15,10.0
,Somalia,5.152149,46.199616,4/1/20,5,0,1.0
,South Africa,-30.5595,22.9375,4/1/20,1380,5,50.0
,Spain,40.463667,-3.7492199999999998,4/1/20,104118,9387,22647.0
,Sri Lanka,7.873054,80.77179699999998,4/1/20,146,3,
,Sudan,12.8628,30.2176,4/1/20,7,2,2.0
,Suriname,3.9193,-56.0278,4/1/20,10,0,0.0
,Sweden,60.128161,18.643501,4/1/20,4947,239,0.0
,Switzerland,46.8182,8.2275,4/1/20,17768,488,2967.0
,Taiwan*,23.7,121.0,4/1/20,329,5,39.0
,Tanzania,-6.369028,34.888822,4/1/20,20,1,1.0
,Thailand,15.870032,100.992541,4/1/20,1771,12,505.0
,Togo,8.6195,0.8248,4/1/20,36,2,10.0
,Trinidad and Tobago,10.6918,-61.2225,4/1/20,90,5,1.0
,Tunisia,33.886917,9.537499,4/1/20,423,12,5.0
,Turkey,38.9637,35.2433,4/1/20,15679,277,333.0
,Uganda,1.373333,32.290275,4/1/20,44,0,0.0
,Ukraine,48.3794,31.1656,4/1/20,794,20,13.0
,United Arab Emirates,23.424076,53.847818000000004,4/1/20,814,8,61.0
Bermuda,United Kingdom,32.3078,-64.7505,4/1/20,32,0,10.0
Cayman Islands,United Kingdom,19.3133,-81.2546,4/1/20,22,1,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,4/1/20,172,3,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,4/1/20,81,0,34.0
Isle of Man,United Kingdom,54.2361,-4.5481,4/1/20,68,1,0.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,4/1/20,5,0,0.0
,United Kingdom,55.3781,-3.4360000000000004,4/1/20,43398,3096,135.0
,Uruguay,-32.5228,-55.7658,4/1/20,350,2,62.0
,US,40.0,-100.0,4/1/20,214205,6846,8474.0
,Uzbekistan,41.377491,64.585262,4/1/20,181,2,12.0
,Venezuela,6.4238,-66.5897,4/1/20,143,3,41.0
,Vietnam,14.058323999999999,108.277199,4/1/20,218,0,63.0
,Zambia,-13.133897,27.849332,4/1/20,36,0,0.0
,Zimbabwe,-19.015438,29.154857,4/1/20,8,1,0.0
Diamond Princess,Canada,0.0,0.0,4/1/20,0,1,
,Dominica,15.415,-61.371,4/1/20,12,0,0.0
,Grenada,12.1165,-61.678999999999995,4/1/20,9,0,0.0
,Mozambique,-18.665695,35.529562,4/1/20,10,0,
,Syria,34.802075,38.99681500000001,4/1/20,10,2,
,Timor-Leste,-8.874217,125.727539,4/1/20,1,0,
,Belize,17.1899,-88.4976,4/1/20,3,0,0.0
,Laos,19.856270000000002,102.495496,4/1/20,10,0,0.0
,Libya,26.3351,17.228331,4/1/20,10,0,0.0
,West Bank and Gaza,31.9522,35.2332,4/1/20,134,1,18.0
,Guinea-Bissau,11.8037,-15.1804,4/1/20,9,0,0.0
,Mali,17.570692,-3.996166000000001,4/1/20,31,3,
,Saint Kitts and Nevis,17.357822,-62.782998,4/1/20,8,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,4/1/20,2,0,
Yukon,Canada,64.2823,-135.0,4/1/20,5,0,
,Kosovo,42.602636,20.902977,4/1/20,125,1,10.0
,Burma,21.9162,95.956,4/1/20,15,1,0.0
Anguilla,United Kingdom,18.2206,-63.0686,4/1/20,2,0,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/1/20,3,0,0.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/1/20,6,0,
,MS Zaandam,0.0,0.0,4/1/20,9,2,0.0
,Botswana,-22.3285,24.6849,4/1/20,4,1,0.0
,Burundi,-3.3731,29.9189,4/1/20,2,0,0.0
,Sierra Leone,8.460555000000001,-11.779889,4/1/20,2,0,0.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/1/20,0,0,0.0
,Malawi,-13.2543,34.3015,4/1/20,0,0,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/1/20,0,0,0.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/1/20,0,0,0.0
,South Sudan,6.8770000000000024,31.307,4/1/20,0,0,
,Western Sahara,24.2155,-12.8858,4/1/20,0,0,0.0
,Sao Tome and Principe,0.1864,6.6131,4/1/20,0,0,0.0
,Yemen,15.552726999999999,48.516388,4/1/20,0,0,0.0
,Comoros,-11.6455,43.3333,4/1/20,0,0,0.0
,Tajikistan,38.861,71.2761,4/1/20,0,0,0.0
,Lesotho,-29.61,28.2336,4/1/20,0,0,0.0
,Afghanistan,33.93911,67.709953,4/2/20,273,6,10.0
,Albania,41.1533,20.1683,4/2/20,277,16,76.0
,Algeria,28.0339,1.6596,4/2/20,986,86,61.0
,Andorra,42.5063,1.5218,4/2/20,428,15,10.0
,Angola,-11.2027,17.8739,4/2/20,8,2,1.0
,Antigua and Barbuda,17.0608,-61.7964,4/2/20,9,0,0.0
,Argentina,-38.4161,-63.6167,4/2/20,1133,36,256.0
,Armenia,40.0691,45.0382,4/2/20,663,7,33.0
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/20,87,1,11.0
New South Wales,Australia,-33.8688,151.2093,4/2/20,2298,10,4.0
Northern Territory,Australia,-12.4634,130.8456,4/2/20,21,0,0.0
Queensland,Australia,-27.4698,153.0251,4/2/20,835,4,8.0
South Australia,Australia,-34.9285,138.6007,4/2/20,367,0,6.0
Tasmania,Australia,-42.8821,147.3272,4/2/20,72,2,5.0
Victoria,Australia,-37.8136,144.9631,4/2/20,1036,5,422.0
Western Australia,Australia,-31.9505,115.8605,4/2/20,400,2,64.0
,Austria,47.5162,14.5501,4/2/20,11129,158,1749.0
,Azerbaijan,40.1431,47.5769,4/2/20,400,5,26.0
,Bahamas,25.025885,-78.035889,4/2/20,24,1,1.0
,Bahrain,26.0275,50.55,4/2/20,643,4,381.0
,Bangladesh,23.685,90.3563,4/2/20,56,6,25.0
,Barbados,13.1939,-59.5432,4/2/20,46,0,0.0
,Belarus,53.7098,27.9534,4/2/20,304,4,53.0
,Belgium,50.8333,4.469936,4/2/20,15348,1011,2495.0
,Benin,9.3077,2.3158,4/2/20,13,0,1.0
,Bhutan,27.5142,90.4336,4/2/20,5,0,1.0
,Bolivia,-16.2902,-63.5887,4/2/20,123,8,1.0
,Bosnia and Herzegovina,43.9159,17.6791,4/2/20,533,16,20.0
